pt,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,ct,round1HW_SboxOut,round1HD_SboxOut
ac5fcf8c51914c2bd833415f28a575d6,-10.112140655517578,-11.394265174865723,-11.252553939819336,-11.627439498901367,-12.186923027038574,-12.723213195800781,-13.515825271606445,-14.469942092895508,-12.88787841796875,-10.460527420043945,-7.427975654602051,-4.230315208435059,-1.4740095138549805,2.0966908931732178,4.788354873657227,7.65673828125,10.920862197875977,11.916742324829102,10.644750595092773,9.761344909667969,9.210362434387207,7.568310737609863,8.425642013549805,10.006635665893555,11.620220184326172,11.460846900939941,11.424515724182129,11.16020393371582,10.856321334838867,11.21827220916748,12.133877754211426,10.593478202819824,11.213398933410645,11.220973014831543,10.404112815856934,11.247140884399414,9.75575065612793,9.297386169433594,9.253890991210938,7.434201717376709,7.875738620758057,7.123761177062988,6.186842918395996,6.453711032867432,4.35858678817749,4.202820777893066,4.076550483703613,2.320774555206299,2.610069513320923,1.9457409381866455,2.8657960891723633,3.7966015338897705,4.622881889343262,6.362052917480469,5.8983588218688965,6.945456027984619,7.548696994781494,6.911118507385254,8.244902610778809,7.61315393447876,7.749965667724609,8.267927169799805,6.703318119049072,7.277048587799072,6.70737361907959,5.123067378997803,5.418301582336426,3.5471489429473877,2.844482898712158,1.5753107070922852,-1.9594504833221436,-4.2128190994262695,-8.349409103393555,-10.80664348602295,-10.809049606323242,-10.148733139038086,-9.23779010772705,-8.579212188720703,-7.072981834411621,-5.333892822265625,-4.993756294250488,-4.511244297027588,-3.0405850410461426,-1.3687803745269775,-0.5904146432876587,-0.17093458771705627,0.11580514907836914,0.6130970120429993,0.9853985905647278,2.726017713546753,7.116647243499756,8.973426818847656,9.974039077758789,12.8574800491333,17.608795166015625,18.966739654541016,19.052860260009766,18.90511703491211,21.75020980834961,23.47328758239746,23.384546279907227,22.4245548248291,20.240629196166992,19.095720291137695,21.994306564331055,23.593402862548828,23.01813507080078,21.84933090209961,22.70041275024414,24.589689254760742,24.609256744384766,23.56325340270996,21.066381454467773,19.15854263305664,19.646535873413086,22.330347061157227,22.691158294677734,21.479385375976562,20.263357162475586,22.077957153320312,22.502904891967773,20.96807861328125,18.605850219726562,15.357248306274414,12.832959175109863,13.89158821105957,13.47382926940918,9.747222900390625,4.484589576721191,0.8850750923156738,-0.17825035750865936,-0.10286922752857208,1.0423684120178223,1.670676827430725,1.8486480712890625,1.9857184886932373,1.3373972177505493,1.417056918144226,1.885311484336853,3.8652920722961426,8.032085418701172,8.437785148620605,8.246825218200684,10.921381950378418,16.653297424316406,21.241687774658203,22.25345230102539,21.84693717956543,21.877124786376953,24.831327438354492,26.08919334411621,25.38088607788086,23.625492095947266,20.814865112304688,19.004657745361328,21.592304229736328,26.30472755432129,27.99508285522461,27.19729232788086,25.915714263916016,27.18233871459961,28.841415405273438,28.31272315979004,26.691730499267578,23.285968780517578,20.092918395996094,19.86661148071289,23.278079986572266,26.55183982849121,26.368270874023438,24.676502227783203,23.35824203491211,25.24015235900879,25.385656356811523,23.398832321166992,20.405757904052734,16.10716438293457,12.469484329223633,12.919794082641602,15.273237228393555,14.6048583984375,10.559579849243164,5.169699192047119,1.3517957925796509,0.1426113098859787,0.2230970412492752,1.0115118026733398,1.6338355541229248,2.0612382888793945,2.6623377799987793,2.6852638721466064,3.00277042388916,3.5849318504333496,5.786022186279297,10.330446243286133,11.477900505065918,12.187152862548828,15.660524368286133,20.07659912109375,21.044918060302734,20.913869857788086,20.781688690185547,23.395044326782227,24.269420623779297,23.77420425415039,22.49071502685547,20.55434226989746,20.083782196044922,23.461767196655273,24.747760772705078,23.817110061645508,22.23763084411621,23.30954933166504,24.523136138916016,23.898365020751953,22.30422592163086,18.994653701782227,16.1673526763916,16.417774200439453,19.9803524017334,22.754047393798828,22.52655601501465,20.925392150878906,19.513355255126953,20.95440673828125,20.754287719726562,19.026561737060547,16.268417358398438,12.43659782409668,9.631370544433594,10.730291366577148,13.276043891906738,12.473501205444336,8.756540298461914,3.654017925262451,0.3072133958339691,-0.7072950601577759,-0.6754223108291626,0.3839697241783142,1.0998618602752686,1.4707469940185547,1.4850108623504639,0.47836408019065857,0.3972227871417999,0.8867490887641907,2.6841049194335938,6.443892002105713,6.574285984039307,6.143877983093262,8.535743713378906,13.758428573608398,17.8245906829834,18.96343421936035,18.712352752685547,18.871084213256836,21.559877395629883,22.133115768432617,20.94793128967285,18.851272583007812,16.45114517211914,15.226799011230469,18.090778350830078,22.7084903717041,24.787817001342773,24.442825317382812,23.29060935974121,24.616634368896484,26.410791397094727,26.059356689453125,24.389463424682617,20.833398818969727,17.667415618896484,17.609806060791016,20.993797302246094,23.61134910583496,23.149150848388672,21.59844398498535,20.15940284729004,21.68720245361328,22.059680938720703,20.2561092376709,17.060583114624023,12.578570365905762,8.708024978637695,8.748686790466309,10.378371238708496,8.678586959838867,4.3103508949279785,-1.7722065448760986,-6.498136043548584,-9.102198600769043,-10.440735816955566,-10.91179370880127,-11.948282241821289,-12.566055297851562,-12.281972885131836,-12.570859909057617,-13.647814750671387,-15.348289489746094,-15.047924995422363,-14.17334270477295,-14.575681686401367,-16.072935104370117,-17.911930084228516,-19.24813461303711,-20.836429595947266,-22.352834701538086,-24.592437744140625,-27.2503719329834,-28.008129119873047,-28.483226776123047,-27.917407989501953,-26.711166381835938,-26.153182983398438,-26.8335018157959,-29.658672332763672,-29.082904815673828,-29.792232513427734,-30.316980361938477,-31.181386947631836,-29.347604751586914,-28.941518783569336,-28.90509033203125,-27.634552001953125,-25.581226348876953,ec357c6b9eb59f3ce89af1317a5d1e71,61,65
4e6b8609c5b3e6c4d2ff26891b2ecacb,-11.83203411102295,-12.75849723815918,-12.391931533813477,-12.744155883789062,-13.24549388885498,-13.678461074829102,-14.382652282714844,-15.125330924987793,-13.376657485961914,-10.925849914550781,-7.918953895568848,-4.823327541351318,-2.283947467803955,1.049299955368042,3.202472686767578,5.663349628448486,8.697870254516602,9.818090438842773,8.510961532592773,7.762444972991943,7.409987449645996,6.110287666320801,7.412927150726318,9.037826538085938,10.659854888916016,10.413263320922852,10.16987419128418,9.81804370880127,9.122194290161133,9.267938613891602,9.880254745483398,8.268841743469238,9.0367431640625,9.429868698120117,9.142107009887695,10.064676284790039,8.688097953796387,9.00721549987793,9.607645988464355,8.403780937194824,9.47327995300293,8.843862533569336,8.343145370483398,9.298295974731445,7.879472255706787,8.286073684692383,7.971263885498047,6.201792240142822,5.936060905456543,4.392938613891602,4.658352375030518,4.936522483825684,5.626598358154297,6.702842712402344,5.619784355163574,6.488683223724365,7.114556312561035,6.461479187011719,7.284651279449463,6.363990783691406,6.397244453430176,6.8560051918029785,5.259153842926025,5.909131050109863,5.570437431335449,4.772363185882568,4.826399326324463,1.891916036605835,0.4155212342739105,-1.2352588176727295,-4.817643165588379,-6.9860711097717285,-10.601421356201172,-12.575875282287598,-12.314043045043945,-11.542105674743652,-10.579020500183105,-9.881982803344727,-8.409202575683594,-6.779463291168213,-6.391077995300293,-5.753698348999023,-4.119083404541016,-2.6251003742218018,-1.4139593839645386,-0.9090002775192261,-0.8486975431442261,-0.3687329590320587,0.05866803973913193,1.7535187005996704,5.925727844238281,7.449062347412109,8.738500595092773,12.367283821105957,17.649351119995117,19.47195053100586,19.669734954833984,19.86229705810547,23.032894134521484,24.636587142944336,24.029253005981445,22.45322036743164,19.22286605834961,16.987524032592773,19.049972534179688,23.46653175354004,25.018321990966797,24.023448944091797,22.334508895874023,22.584070205688477,24.073152542114258,24.111053466796875,22.87593650817871,19.851551055908203,17.020536422729492,16.5123233795166,19.65909194946289,22.98720359802246,23.45911979675293,22.78705596923828,21.634502410888672,23.7862548828125,24.167001724243164,22.802873611450195,20.701904296875,17.124740600585938,14.115717887878418,14.686676025390625,14.272125244140625,10.601018905639648,5.296473026275635,1.2019113302230835,-0.12699908018112183,-0.3485497832298279,0.44263070821762085,0.8486846685409546,1.1551094055175781,1.281386375427246,1.0161770582199097,1.3614541292190552,1.889089584350586,3.7869861125946045,8.187724113464355,9.742203712463379,10.805221557617188,14.380274772644043,19.389421463012695,20.887393951416016,20.82179832458496,20.749713897705078,23.733369827270508,24.983531951904297,24.253507614135742,22.471641540527344,19.510181427001953,17.347618103027344,19.480213165283203,23.861013412475586,25.56581687927246,24.99407386779785,23.990285873413086,25.10617446899414,26.956737518310547,27.170459747314453,26.421276092529297,23.983478546142578,21.986125946044922,22.49130630493164,25.18692398071289,25.083017349243164,23.63326072692871,22.02242660522461,23.568269729614258,23.41349220275879,21.367483139038086,18.55839729309082,14.558183670043945,11.157652854919434,11.696751594543457,14.268267631530762,13.996055603027344,10.32445240020752,5.1984357833862305,1.4928251504898071,0.47693514823913574,0.7163435220718384,1.7129976749420166,2.4541726112365723,2.9085323810577393,3.497028350830078,3.6310107707977295,3.8279953002929688,4.264792442321777,6.326926231384277,10.844295501708984,11.95549201965332,12.527956008911133,15.698591232299805,19.907331466674805,20.821115493774414,20.754526138305664,20.486953735351562,22.95245933532715,23.4349422454834,22.3606014251709,20.301870346069336,17.50188446044922,15.789088249206543,18.23876190185547,22.547954559326172,24.344863891601562,23.879981994628906,22.750370025634766,24.013919830322266,25.813085556030273,25.655324935913086,24.551761627197266,22.090301513671875,20.37700843811035,21.42772674560547,24.295862197875977,24.113468170166016,22.43992042541504,21.2028865814209,22.907743453979492,23.172504425048828,21.57843017578125,18.951181411743164,14.961172103881836,11.703901290893555,12.460395812988281,14.979426383972168,14.079174995422363,10.185300827026367,4.9689459800720215,1.48007071018219,0.39297664165496826,0.3852088451385498,1.449876070022583,2.044295072555542,2.15680193901062,1.4658586978912354,0.34344640374183655,0.45675474405288696,1.0849642753601074,2.9448413848876953,6.826563835144043,7.1665496826171875,6.900577545166016,9.43689250946045,14.886322021484375,19.0961971282959,20.173580169677734,20.046737670898438,20.195249557495117,23.077716827392578,24.167245864868164,23.4352970123291,21.395748138427734,18.596147537231445,16.873973846435547,19.376142501831055,23.870929718017578,25.875391006469727,25.328384399414062,23.890539169311523,24.8607120513916,26.21585464477539,25.310359954833984,23.542964935302734,20.239229202270508,17.517614364624023,17.73299217224121,21.38985824584961,24.787647247314453,25.050622940063477,23.760574340820312,22.594038009643555,24.58260154724121,25.094650268554688,23.083654403686523,19.990549087524414,15.488240242004395,11.382118225097656,11.24827766418457,13.013140678405762,11.435803413391113,6.641547203063965,0.3738132417201996,-4.664746284484863,-7.414320945739746,-8.894289016723633,-9.426907539367676,-10.451032638549805,-11.12786865234375,-10.927227020263672,-11.099137306213379,-12.114713668823242,-13.901899337768555,-13.822084426879883,-13.052419662475586,-13.522473335266113,-14.955952644348145,-16.81222915649414,-18.16864013671875,-19.73025894165039,-21.226804733276367,-23.395174026489258,-26.092824935913086,-26.950763702392578,-27.42766761779785,-26.9678897857666,-25.728729248046875,-25.00584602355957,-25.54515838623047,-28.339954376220703,-27.886669158935547,-28.533361434936523,-29.05830955505371,-30.070850372314453,-28.25677490234375,-27.922475814819336,-27.850967407226562,-26.89862060546875,-24.761838912963867,912a6c53ec676022a14a791a61b898f2,60,70
f3417abd16c5f350074adfd75a386985,-10.848045349121094,-12.021120071411133,-11.784767150878906,-11.963048934936523,-12.416902542114258,-12.824934005737305,-13.471794128417969,-14.45573616027832,-13.040690422058105,-10.668155670166016,-7.752416133880615,-4.69651985168457,-1.9488365650177002,1.4323574304580688,4.019040107727051,6.588420867919922,9.470287322998047,10.435985565185547,9.367837905883789,8.560938835144043,8.065152168273926,6.608336448669434,7.28435754776001,8.658722877502441,9.929734230041504,9.600406646728516,9.330938339233398,8.71452522277832,8.050773620605469,7.531624794006348,8.49792766571045,7.17563533782959,7.551640510559082,7.6576080322265625,6.748068809509277,8.144981384277344,7.9644646644592285,8.278203010559082,8.854238510131836,7.002352714538574,7.502197265625,7.167626857757568,6.087406635284424,7.165524482727051,6.272885799407959,6.5550031661987305,6.789063930511475,4.8268632888793945,4.806005477905273,3.7675118446350098,4.446425914764404,5.556391716003418,6.246596336364746,7.769765377044678,6.7088422775268555,7.045266628265381,8.022663116455078,7.121034145355225,8.154489517211914,7.822653770446777,7.748079776763916,8.468846321105957,6.891280174255371,7.296374320983887,6.881609916687012,5.3299736976623535,5.3674163818359375,3.269261598587036,1.9861828088760376,0.5714607238769531,-3.689688205718994,-6.212305545806885,-9.77457046508789,-12.127944946289062,-12.026426315307617,-11.298450469970703,-10.296688079833984,-9.406585693359375,-7.694876194000244,-5.63140344619751,-5.055952072143555,-4.419806480407715,-2.7401351928710938,-1.1728672981262207,-0.2231137752532959,0.3440554738044739,0.7655242681503296,1.3141582012176514,1.630112886428833,3.2394778728485107,7.565655708312988,9.808211326599121,10.808919906616211,13.047693252563477,17.90256118774414,19.684301376342773,19.82686996459961,19.451257705688477,22.119176864624023,23.481151580810547,22.828472137451172,21.133092880249023,17.848400115966797,15.245808601379395,16.529701232910156,20.6265869140625,22.830608367919922,22.449970245361328,21.564411163330078,21.965803146362305,24.485647201538086,25.18294906616211,24.402299880981445,22.170337677001953,20.145278930664062,19.868755340576172,22.671154022216797,23.27933120727539,22.086151123046875,20.58299446105957,22.195276260375977,22.918909072875977,21.469133377075195,19.082496643066406,15.037887573242188,11.410253524780273,11.319260597229004,13.760896682739258,13.931706428527832,10.545133590698242,5.6527533531188965,1.3128526210784912,-0.00011539459228515625,-0.1448352336883545,0.5902999639511108,1.0859025716781616,1.1027357578277588,1.2096264362335205,1.3826435804367065,1.714475393295288,1.938482642173767,3.51496958732605,7.8010759353637695,9.487553596496582,10.16453742980957,12.437843322753906,16.923364639282227,18.365371704101562,18.520809173583984,18.24911117553711,20.999547958374023,22.081707000732422,21.335695266723633,19.845355987548828,16.936800003051758,14.798100471496582,16.652530670166016,20.983240127563477,23.12117576599121,23.083423614501953,22.23935890197754,22.938213348388672,25.2396240234375,25.320476531982422,24.24477195739746,21.90591049194336,20.20831298828125,20.36398696899414,23.20963478088379,23.745922088623047,22.250957489013672,20.43124008178711,21.82663345336914,22.195104598999023,20.37978172302246,17.64138412475586,13.51408863067627,10.234719276428223,10.691279411315918,13.36018180847168,13.226125717163086,9.87559700012207,5.102719783782959,1.1452960968017578,0.08545958995819092,0.26957863569259644,1.1591120958328247,1.68596613407135,2.044699192047119,2.631063938140869,2.8167238235473633,3.147981882095337,3.4672839641571045,5.2861409187316895,9.804788589477539,11.169232368469238,11.7792329788208,14.466290473937988,18.837146759033203,20.034780502319336,20.04463768005371,19.902759552001953,22.66489028930664,23.508676528930664,22.538379669189453,20.798969268798828,17.777734756469727,15.884275436401367,18.200353622436523,22.734386444091797,24.724491119384766,24.02701187133789,22.679271697998047,23.246448516845703,24.807395935058594,24.264270782470703,22.656940460205078,19.691980361938477,17.091455459594727,16.80502700805664,20.1185302734375,23.7863712310791,24.352401733398438,23.319385528564453,22.070079803466797,24.090946197509766,24.9099063873291,23.905315399169922,22.14841079711914,18.698925018310547,15.86987018585205,16.78748321533203,16.138824462890625,12.04472541809082,6.520605564117432,2.1701340675354004,0.6072023510932922,0.13574162125587463,0.7630034685134888,1.0252408981323242,1.1766436100006104,1.0964022874832153,0.12098108232021332,0.033354975283145905,0.39659014344215393,1.9098135232925415,5.819334030151367,6.629344940185547,6.7151780128479,9.008992195129395,14.428255081176758,19.33877182006836,20.97832489013672,20.778697967529297,20.405908584594727,23.089923858642578,24.12440299987793,22.917484283447266,21.12337303161621,18.360830307006836,16.69455337524414,19.24871826171875,24.106449127197266,26.27426528930664,25.499340057373047,24.197002410888672,24.77064323425293,26.72329330444336,26.876623153686523,25.49362564086914,22.4724063873291,19.355758666992188,18.45125389099121,21.35820198059082,24.71370506286621,24.7088623046875,23.196720123291016,21.494415283203125,22.998281478881836,23.354442596435547,21.949295043945312,19.259071350097656,14.697931289672852,10.555020332336426,10.176958084106445,12.08393383026123,11.25559139251709,6.938440799713135,0.8706310391426086,-4.667932987213135,-7.576990604400635,-9.291088104248047,-9.98425579071045,-10.97663688659668,-11.871881484985352,-11.828181266784668,-11.922663688659668,-12.91327953338623,-14.729397773742676,-14.947064399719238,-14.079828262329102,-14.141186714172363,-15.108797073364258,-16.907243728637695,-18.15589141845703,-19.637731552124023,-21.095813751220703,-23.15630340576172,-25.968963623046875,-27.141977310180664,-27.701120376586914,-27.514368057250977,-26.370269775390625,-25.439922332763672,-25.766250610351562,-28.299144744873047,-28.415546417236328,-28.83208656311035,-29.407169342041016,-30.70737075805664,-28.92681312561035,-28.540212631225586,-28.13385009765625,-27.67624282836914,-25.082284927368164,c4f76e1023fee3f32c05a6cacd897160,61,74
9b48d6f7687e565009fec5af4b35685d,-10.8844575881958,-12.012181282043457,-11.747772216796875,-12.0342435836792,-12.624040603637695,-13.095832824707031,-13.769190788269043,-14.705612182617188,-13.174893379211426,-10.772760391235352,-7.818943977355957,-4.672741889953613,-1.9375957250595093,1.5379718542099,4.210599422454834,6.999312400817871,10.078313827514648,10.91281795501709,9.759899139404297,9.050530433654785,8.762236595153809,7.335070610046387,8.254496574401855,9.752520561218262,11.151074409484863,10.873054504394531,10.7136869430542,10.065401077270508,9.334094047546387,9.032190322875977,10.114961624145508,8.759035110473633,9.314447402954102,9.451455116271973,8.748132705688477,9.744122505187988,8.85151195526123,8.972905158996582,9.231653213500977,7.290872097015381,7.893667697906494,7.598289489746094,6.784438133239746,7.474095344543457,5.738263130187988,5.513154029846191,5.005638122558594,2.5079283714294434,2.4848084449768066,1.6367223262786865,2.2696661949157715,3.2486331462860107,4.163418769836426,5.81653356552124,5.154830455780029,5.769916534423828,6.2291436195373535,5.399034023284912,6.7751665115356445,6.550374507904053,6.80713415145874,7.651075839996338,6.042893409729004,6.440030097961426,6.391426086425781,5.157631874084473,5.340590476989746,3.15724515914917,2.005955696105957,0.8827417492866516,-2.5769801139831543,-4.616344451904297,-8.511526107788086,-11.039427757263184,-11.068493843078613,-10.489079475402832,-9.606698989868164,-8.79989242553711,-7.144371032714844,-5.15559196472168,-4.520560264587402,-3.923461437225342,-2.35237455368042,-1.1266841888427734,-0.3403926193714142,0.1447524130344391,0.31616732478141785,0.7930731177330017,1.148342251777649,2.7776951789855957,7.108029842376709,9.165194511413574,10.3612642288208,13.111905097961426,18.239913940429688,20.44976043701172,20.562740325927734,20.22052574157715,23.031272888183594,24.482471466064453,23.767471313476562,22.008304595947266,18.759231567382812,16.322721481323242,17.912025451660156,22.217565536499023,24.452533721923828,23.64345932006836,22.214946746826172,22.26226043701172,24.184783935546875,24.358610153198242,23.13827133178711,20.558971405029297,17.781814575195312,16.702478408813477,19.543750762939453,23.116180419921875,23.575061798095703,22.713489532470703,21.535980224609375,23.524951934814453,24.66033363342285,23.795398712158203,22.10410499572754,18.36404800415039,14.981709480285645,15.091314315795898,14.620000839233398,10.722543716430664,5.672504425048828,1.3489476442337036,0.007354128174483776,-0.1648240089416504,0.5104018449783325,0.7079731822013855,0.6272335648536682,0.661982536315918,0.37821775674819946,0.5578083395957947,0.8023861050605774,2.325972080230713,6.493276119232178,7.389212131500244,7.156221866607666,8.590566635131836,13.381858825683594,18.2843074798584,20.249359130859375,20.54275131225586,20.520538330078125,23.63467025756836,25.166019439697266,24.986621856689453,24.017040252685547,22.051485061645508,20.865116119384766,23.547401428222656,25.860280990600586,25.129667282104492,23.593441009521484,23.740854263305664,25.641437530517578,25.47964859008789,24.1765193939209,21.57269287109375,18.912822723388672,18.096214294433594,21.068286895751953,24.858060836791992,25.188318252563477,23.863704681396484,22.241146087646484,23.897314071655273,24.930604934692383,23.908838272094727,22.070417404174805,18.508533477783203,15.316429138183594,15.731416702270508,15.163619995117188,11.288131713867188,6.192373275756836,1.9713125228881836,0.6488174200057983,0.5976520776748657,1.3400790691375732,1.981256127357483,2.590850830078125,3.200623035430908,3.0268778800964355,2.9719371795654297,2.9551093578338623,4.430481433868408,8.582216262817383,10.155919075012207,11.081772804260254,13.903778076171875,18.604843139648438,20.344881057739258,20.694904327392578,20.71697425842285,23.65553855895996,25.15069007873535,24.619503021240234,23.424848556518555,21.35708236694336,20.311933517456055,23.271896362304688,24.97878646850586,23.894296646118164,22.21563148498535,22.596940994262695,24.218414306640625,24.220970153808594,22.652828216552734,19.3245849609375,16.315746307373047,15.631567001342773,18.49880599975586,21.33453369140625,21.239368438720703,20.067462921142578,18.927501678466797,20.79439926147461,21.378000259399414,20.012758255004883,17.633075714111328,13.664883613586426,10.164064407348633,10.499673843383789,12.879315376281738,12.365824699401855,9.055546760559082,4.257723331451416,0.3886582851409912,-0.7843607068061829,-0.8450103998184204,0.12950873374938965,0.8763763308525085,1.1581918001174927,0.8368057012557983,-0.30241745710372925,-0.20993614196777344,0.33495157957077026,1.962459921836853,6.015510559082031,6.93520975112915,7.012959957122803,9.404850006103516,14.931498527526855,19.834880828857422,21.088876724243164,20.999698638916016,20.933086395263672,23.939319610595703,25.7296142578125,25.077817916870117,23.592817306518555,20.619203567504883,18.385419845581055,20.462177276611328,24.93543243408203,26.603076934814453,26.032323837280273,24.983030319213867,25.783695220947266,27.744176864624023,27.614450454711914,25.701953887939453,22.007619857788086,18.744619369506836,17.818042755126953,20.603002548217773,23.735050201416016,24.160198211669922,22.807065963745117,21.28317642211914,22.97909164428711,23.088247299194336,21.13245964050293,18.1332950592041,13.909341812133789,10.145936965942383,10.074505805969238,12.168704986572266,11.537467956542969,7.154532432556152,0.9656143188476562,-4.503594398498535,-7.375401973724365,-9.040582656860352,-9.6868257522583,-10.668996810913086,-11.5604248046875,-11.510826110839844,-11.637575149536133,-12.65652084350586,-14.503453254699707,-14.704130172729492,-13.899691581726074,-14.098968505859375,-15.182225227355957,-17.027767181396484,-18.23598861694336,-19.700454711914062,-21.133813858032227,-23.24767303466797,-26.051334381103516,-27.179784774780273,-27.7365779876709,-27.493694305419922,-26.352916717529297,-25.486133575439453,-25.88236427307129,-28.5179500579834,-28.47943687438965,-28.960134506225586,-29.495288848876953,-30.77981185913086,-29.008163452148438,-28.633747100830078,-28.324081420898438,-27.74094009399414,-25.25210189819336,a389d019ba6f4ced5c23fbb84344d41d,64,65
