pt,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,ct
2313fd389fcdab92,3.3199832439422607,2.392596483230591,1.6980400085449219,0.4463047385215759,1.120035171508789,4.296031951904297,8.014354705810547,9.377340316772461,10.254557609558105,10.270110130310059,8.227340698242188,4.35103178024292,1.6298813819885254,-0.7566320300102234,-1.6445860862731934,-2.823049306869507,-3.2497754096984863,-2.3280508518218994,-0.3677559494972229,-1.121894359588623,-1.4859848022460938,-1.3032068014144897,-0.22069214284420013,0.4008253812789917,1.9001466035842896,4.991868019104004,9.473705291748047,11.428851127624512,13.42605209350586,14.554373741149902,15.324594497680664,14.971829414367676,15.137088775634766,14.934536933898926,13.990424156188965,12.425814628601074,12.518935203552246,11.928014755249023,10.955806732177734,9.616914749145508,10.106813430786133,12.173580169677734,13.338580131530762,9.240745544433594,7.161787509918213,4.496058464050293,2.5755491256713867,0.3697781562805176,-0.43105435371398926,-1.7395730018615723,-2.7342588901519775,-3.781054973602295,-3.867064952850342,-3.5915677547454834,-3.630011796951294,-3.561941385269165,-3.0759871006011963,-1.1052137613296509,0.8794310688972473,1.758628249168396,1.6489588022232056,1.518967866897583,1.036604881286621,1.0318859815597534,3.2519450187683105,5.371047496795654,6.279521465301514,5.6990275382995605,4.298404216766357,2.8658597469329834,3542f1f57659cd19
601d3afe1049094d,3.6184587478637695,2.5876402854919434,2.008213520050049,0.6097503304481506,1.2085353136062622,4.3266119956970215,7.566046714782715,8.500711441040039,9.523439407348633,9.782354354858398,7.799533843994141,4.122638702392578,1.4233773946762085,-0.7714629769325256,-1.7409412860870361,-2.8307156562805176,-3.1680870056152344,-2.1510043144226074,-0.42361724376678467,-1.223846197128296,-1.3210651874542236,-1.2942558526992798,-0.30233973264694214,0.28277137875556946,1.8030833005905151,4.862015724182129,8.686957359313965,10.290002822875977,12.315032958984375,13.513692855834961,14.419586181640625,14.039732933044434,14.878472328186035,14.589065551757812,14.11788272857666,12.523431777954102,12.774557113647461,12.4849214553833,12.198896408081055,11.222753524780273,11.691871643066406,13.684426307678223,14.43930721282959,10.119009017944336,7.746116638183594,4.8559184074401855,2.5737428665161133,0.22623515129089355,-0.7118289470672607,-1.8768266439437866,-2.947345733642578,-3.771132230758667,-4.081246852874756,-3.706157684326172,-3.8145973682403564,-3.692308187484741,-3.24306583404541,-1.0404053926467896,0.8446483612060547,1.740075707435608,1.4436622858047485,1.3949919939041138,0.7742581367492676,1.0634547472000122,3.2271294593811035,5.3599853515625,6.503950119018555,5.687156677246094,4.207821369171143,2.7564327716827393,2b2fc89df4de5202
b465c078023bdcb1,3.7278096675872803,2.599374771118164,1.9341779947280884,0.5419073104858398,1.4520758390426636,5.016338348388672,8.955639839172363,9.848493576049805,10.592545509338379,10.437283515930176,8.215472221374512,4.318607807159424,1.471352219581604,-0.9990266561508179,-1.8488036394119263,-3.0518405437469482,-3.3483314514160156,-2.3293678760528564,-0.5266926884651184,-1.2200322151184082,-1.4157685041427612,-1.4962373971939087,-0.5188584327697754,0.2835991680622101,1.746855616569519,5.04597806930542,8.986306190490723,10.738763809204102,12.855231285095215,13.995650291442871,14.877079010009766,14.391119003295898,14.696563720703125,14.412558555603027,13.830948829650879,13.048752784729004,12.992315292358398,12.624978065490723,11.914029121398926,10.441828727722168,10.662910461425781,12.549873352050781,13.64634895324707,9.683908462524414,7.354129314422607,4.537498474121094,2.3781051635742188,0.2997739911079407,-0.5949938297271729,-1.889159917831421,-2.8793981075286865,-3.78147029876709,-3.9256067276000977,-3.616241216659546,-3.552893877029419,-3.622450113296509,-3.301929235458374,-1.0204929113388062,0.8278026580810547,1.7249940633773804,1.5993833541870117,1.4861918687820435,0.8743850588798523,1.0934361219406128,3.2272019386291504,5.442103385925293,6.349875450134277,5.686820983886719,4.141480445861816,2.842013120651245,0962283a06badcf1
7781c8ee357929a5,3.727621078491211,2.5256123542785645,1.7622193098068237,0.3646111488342285,1.7522754669189453,5.39293909072876,8.433826446533203,9.224684715270996,10.16670036315918,10.00860595703125,7.5018086433410645,3.5778896808624268,1.081756591796875,-1.0116838216781616,-2.131462574005127,-3.1831295490264893,-3.503497362136841,-2.034419536590576,-0.6147429943084717,-1.5153379440307617,-1.4510772228240967,-1.2895193099975586,-0.4241049289703369,0.3126926124095917,1.929314136505127,5.438659191131592,9.3042631149292,10.94858169555664,13.185986518859863,14.05354118347168,14.286048889160156,14.020618438720703,14.381708145141602,14.594120979309082,14.106988906860352,12.889518737792969,12.859366416931152,12.163585662841797,11.38525390625,10.53022289276123,11.053445816040039,13.445699691772461,13.908821105957031,9.750144958496094,7.2528862953186035,4.6919755935668945,2.3405795097351074,0.34581711888313293,-0.747195839881897,-2.0649173259735107,-3.085911512374878,-3.9490911960601807,-4.298521041870117,-3.5772523880004883,-3.8504879474639893,-3.7024130821228027,-3.255300283432007,-0.9737533926963806,0.9277998805046082,1.694528341293335,1.4535770416259766,1.286595344543457,0.7947694659233093,1.139186978340149,3.076770305633545,5.440655708312988,6.3903350830078125,5.712403774261475,4.0900492668151855,2.8841845989227295,dceed6259422f32a
775e8cb001a07d5f,3.7862565517425537,2.7633683681488037,2.056060314178467,0.632777214050293,1.6902331113815308,5.356052398681641,8.792557716369629,9.701566696166992,10.8894681930542,10.780227661132812,8.188122749328613,4.305379390716553,1.7088706493377686,-0.6635988354682922,-1.7900683879852295,-2.808922290802002,-3.3816120624542236,-1.8640336990356445,-0.4439524710178375,-1.351495623588562,-1.3968749046325684,-1.3358311653137207,-0.39496344327926636,0.48737624287605286,1.9160327911376953,5.5645318031311035,9.691795349121094,11.378852844238281,13.849112510681152,15.023615837097168,15.629605293273926,15.34512996673584,15.412148475646973,14.833417892456055,13.752307891845703,12.4049711227417,12.574479103088379,12.435157775878906,11.853567123413086,10.948243141174316,11.126835823059082,13.230423927307129,13.506929397583008,9.66714096069336,7.241806507110596,4.57349157333374,2.207932472229004,0.17022587358951569,-0.8308250904083252,-1.8188313245773315,-3.0466063022613525,-3.798802137374878,-4.050485610961914,-3.5475525856018066,-3.6438989639282227,-3.6715612411499023,-3.071560859680176,-0.7502149343490601,1.0854166746139526,1.843993902206421,1.6516836881637573,1.4377741813659668,0.7809572815895081,1.3898757696151733,3.303549289703369,5.587883949279785,6.597689151763916,5.701183319091797,4.041385173797607,2.703342914581299,d4f5417a30341643
